id,name,address,description,locked,under_repair,working_hours,working_all_time,phone,latitude,longitude,url,paid,paid_value,paid_description,accessibility_id,score,plug_share_id,created_at,updated_at,company_id,provider_id,provider_type,available_id,deleted_at,user_id,is_fast,is_single_charging_station,country_id,area_id,city_id,is_geo_processed,is_hidden,is_disappeared_in_provider,landing_url_button_action,icon_type,exist_connectors,is_new,preview_photo,connector_stats,availability_scheme,color_availability_scheme,available_for_humans,serving_company
9543,"Барвиха, 40","Барвиха, 40",,False,False,,False,,55.740555,37.276327,,False,,,0,,,2022-05-24T11:40:24.860+02:00,2022-11-19T15:48:11.216+01:00,28.0,1156,mos.energo.sbyt,0,,,False,False,1.0,7.0,1098.0,True,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,"{'id': 28, 'name': 'MosEnergoSbyt', 'url': None, 'phone': None, 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=ru.mos.enot.chargers', 'app_store_url': 'https://apps.apple.com/ru/app/%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B4%D0%BA%D0%B8/id1438880338', 'party_id': 'MES', 'user_id': 2121, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/1dadd8c2-8dcd-458d-8d15-0e16efbb1fbf.png'}"
9519,"Сходня, Юбилейный пр-д, 16","Сходня, Юбилейный пр-д, 16",,False,False,,False,,55.942,37.302,,False,,,0,,,2022-05-24T11:40:24.686+02:00,2022-11-19T15:48:09.904+01:00,28.0,240,mos.energo.sbyt,0,,,False,False,1.0,7.0,15.0,False,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,"{'id': 28, 'name': 'MosEnergoSbyt', 'url': None, 'phone': None, 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=ru.mos.enot.chargers', 'app_store_url': 'https://apps.apple.com/ru/app/%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B4%D0%BA%D0%B8/id1438880338', 'party_id': 'MES', 'user_id': 2121, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/1dadd8c2-8dcd-458d-8d15-0e16efbb1fbf.png'}"
9653,"Акулово, Дальняя, 15 (ТК «ЕвроДом»)","Акулово, Дальняя, 15 (ТК «ЕвроДом»)",,False,False,,False,,55.661564,37.22868,,False,,,0,,,2022-05-24T11:40:25.715+02:00,2022-11-19T15:48:14.481+01:00,28.0,485,mos.energo.sbyt,1,,,False,False,1.0,7.0,63.0,False,False,False,,public_station,['Type 2'],False,,"{'all': 1, 'busy': 0, 'failed': 1}",AC,#03C03C,Не работает,"{'id': 28, 'name': 'MosEnergoSbyt', 'url': None, 'phone': None, 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=ru.mos.enot.chargers', 'app_store_url': 'https://apps.apple.com/ru/app/%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B4%D0%BA%D0%B8/id1438880338', 'party_id': 'MES', 'user_id': 2121, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/1dadd8c2-8dcd-458d-8d15-0e16efbb1fbf.png'}"
9680,"Дубна, Университетская, 16","Дубна, Университетская, 16",,False,False,,False,,56.739178,37.223448,,False,,,0,,,2022-05-24T11:40:25.898+02:00,2022-11-19T15:48:14.850+01:00,28.0,1272,mos.energo.sbyt,0,,,False,False,1.0,7.0,547.0,False,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,"{'id': 28, 'name': 'MosEnergoSbyt', 'url': None, 'phone': None, 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=ru.mos.enot.chargers', 'app_store_url': 'https://apps.apple.com/ru/app/%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B4%D0%BA%D0%B8/id1438880338', 'party_id': 'MES', 'user_id': 2121, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/1dadd8c2-8dcd-458d-8d15-0e16efbb1fbf.png'}"
9522,"Новогорск, Соколовская, 1","Новогорск, Соколовская, 1",,False,False,,False,,55.892,37.348,,False,,,0,,,2022-05-24T11:40:24.708+02:00,2022-11-19T15:48:10.004+01:00,28.0,243,mos.energo.sbyt,0,,,False,False,1.0,7.0,15.0,False,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,"{'id': 28, 'name': 'MosEnergoSbyt', 'url': None, 'phone': None, 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=ru.mos.enot.chargers', 'app_store_url': 'https://apps.apple.com/ru/app/%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B4%D0%BA%D0%B8/id1438880338', 'party_id': 'MES', 'user_id': 2121, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/1dadd8c2-8dcd-458d-8d15-0e16efbb1fbf.png'}"
9670,"Одинцово, Говорова, 163 (ТРЦ «Атлас»)","Одинцово, Говорова, 163 (ТРЦ «Атлас»)",,False,False,,False,,55.690231,37.304683,,False,,,0,,,2022-05-24T11:40:25.826+02:00,2022-11-19T15:48:14.762+01:00,28.0,1026,mos.energo.sbyt,1,,,False,False,1.0,7.0,1250.0,False,False,False,,public_station,['Type 2'],False,,"{'all': 1, 'busy': 0, 'failed': 1}",AC,#03C03C,Не работает,"{'id': 28, 'name': 'MosEnergoSbyt', 'url': None, 'phone': None, 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=ru.mos.enot.chargers', 'app_store_url': 'https://apps.apple.com/ru/app/%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B4%D0%BA%D0%B8/id1438880338', 'party_id': 'MES', 'user_id': 2121, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/1dadd8c2-8dcd-458d-8d15-0e16efbb1fbf.png'}"
9845,"с. Ромашково, Европейский бульвар, д. 8, Корп. 1","с. Ромашково, Европейский бульвар, д. 8, Корп. 1",,False,False,,False,,55.72697,37.344312,,False,,,0,,,2022-06-08T16:38:06.567+02:00,2022-11-19T15:48:15.228+01:00,28.0,1157,mos.energo.sbyt,0,,,False,False,1.0,7.0,1317.0,False,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,"{'id': 28, 'name': 'MosEnergoSbyt', 'url': None, 'phone': None, 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=ru.mos.enot.chargers', 'app_store_url': 'https://apps.apple.com/ru/app/%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B4%D0%BA%D0%B8/id1438880338', 'party_id': 'MES', 'user_id': 2121, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/1dadd8c2-8dcd-458d-8d15-0e16efbb1fbf.png'}"
9496,Зарядная станция: 20181000001,"ул. Ленина, 17, Красногорск, Московская обл., Россия, 143404",,False,False,,False,,55.826825,37.313828,,False,,,0,,,2022-05-24T11:40:24.549+02:00,2022-11-19T15:48:12.197+01:00,12.0,5dabddc9-0a4a-4cfc-8325-1b5e449ab18c,plug.me,1,,,False,False,1.0,7.0,51.0,False,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 1}",LV,#005B96,Не работает,"{'id': 12, 'name': 'PlugMe', 'url': 'https://plugme.ru/', 'phone': '88002509779', 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=com.plugme', 'app_store_url': 'https://apps.apple.com/ru/app/plugmenow/id1541521419', 'party_id': 'PME', 'user_id': 3815, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/38303f22-e514-4a0e-9bec-0c244c76e6e7.png'}"
9517,"Сходня, 2-й Чапаевский пер, 6","Сходня, 2-й Чапаевский пер, 6",,False,False,,False,,55.946,37.294,,False,,,0,,,2022-05-24T11:40:24.671+02:00,2022-11-19T15:48:09.790+01:00,28.0,238,mos.energo.sbyt,0,,,False,False,1.0,7.0,15.0,False,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,"{'id': 28, 'name': 'MosEnergoSbyt', 'url': None, 'phone': None, 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=ru.mos.enot.chargers', 'app_store_url': 'https://apps.apple.com/ru/app/%D1%8D%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B4%D0%BA%D0%B8/id1438880338', 'party_id': 'MES', 'user_id': 2121, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/1dadd8c2-8dcd-458d-8d15-0e16efbb1fbf.png'}"
37561,Энергия Москвы,"Москва, Соловьиная Роща, 8к1",,False,False,,False,,55.891981672927756,37.399098813533406,,False,,,0,,,2022-08-26T21:00:38.478+02:00,2022-09-27T09:38:25.410+02:00,8.0,839ab46820b524afda05122893c2fe8e,EnergyOfMoscow,0,,,False,False,1.0,10.0,1666.0,True,False,False,https://moscowtransport.app/echarge?id=289&referer=yandex_maps,public_station,['Type 2'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,"{'id': 8, 'name': 'Энергия Москвы', 'url': 'https://transport.mos.ru/electro', 'phone': '84955395454', 'email': 'electro@mos.ru', 'google_play_url': 'https://play.google.com/store/apps/details?id=ru.mosgorpass&hl=ru', 'app_store_url': 'https://apps.apple.com/ru/app/id1227002793?mt=8', 'party_id': 'EOM', 'user_id': 5419, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-24/f58713ea-0c3c-4021-8afc-97bad5d2f5d7.png'}"
37549,Таллинская,"Москва, Таллинская , 19к1","Энергия Москвы. Станция №244 / 2 х 22 кВт
Авторизация через приложение МосТранспорт",False,False,,False,,55.79982534669614,37.403706192969864,,False,,,0,,,2022-08-26T21:00:28.830+02:00,2022-09-27T09:42:09.137+02:00,8.0,9188905e74c28e489b44e954ec0b9bca,EnergyOfMoscow,0,,,False,False,1.0,10.0,1666.0,True,False,False,https://moscowtransport.app/echarge?id=244&referer=yandex_maps,public_station,['Type 2'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,"{'id': 8, 'name': 'Энергия Москвы', 'url': 'https://transport.mos.ru/electro', 'phone': '84955395454', 'email': 'electro@mos.ru', 'google_play_url': 'https://play.google.com/store/apps/details?id=ru.mosgorpass&hl=ru', 'app_store_url': 'https://apps.apple.com/ru/app/id1227002793?mt=8', 'party_id': 'EOM', 'user_id': 5419, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-24/f58713ea-0c3c-4021-8afc-97bad5d2f5d7.png'}"
6460,Вегас Кунцево,"Россия, Московская область, Одинцовский городской округ, село Немчиновка, Хорошёвский проезд, 14","Розетки на паркинге высоко. Только если вы ростом выше 1.8
Охранники пока не гоняли.",False,False,,False,,55.72069601548108,37.37916357815266,,False,,,0,5.4,322143.0,2022-04-21T13:27:10.405+02:00,2022-09-29T15:10:27.330+02:00,,,,0,,,False,False,1.0,7.0,101.0,False,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
37183,Можайский Двор,"143026, Россия, рабочий посёлок Новоивановское, Амбулаторная ул., 50",Перед ТЦ Можайский двор. Инструкцию смотрите в приложении Punkt-E,False,False,24х7,True,88002223700,55.71245,37.37559,http://punkt-e.ru,True,,,0,,,2022-07-21T13:36:04.719+02:00,2022-11-19T15:48:12.535+01:00,27.0,7701501,tokbox,0,,,True,False,1.0,7.0,28.0,False,False,False,,public_station_paid_fast,"['CHAdeMO', 'CCS 2']",False,,"{'all': 2, 'busy': 0, 'failed': 0}",DC,#FE6E00,Работает,"{'id': 27, 'name': 'Пункт Е', 'url': 'https://tok-box.ru/', 'phone': '88002223700', 'email': 'support@tok-box.ru', 'google_play_url': 'https://play.google.com/store/apps/details?id=com.punkte', 'app_store_url': 'https://apps.apple.com/ru/app/punkt-e/id1636198215', 'party_id': 'TKB', 'user_id': 1828, 'is_messages_enabled': True, 'image_url': 'https://2chargers.net/uploads/companies/2022-09-19/cde4dfbc-b302-4dc3-9544-50b69b168193.jpg'}"
8222,Сколково (The Rink) WattsON AC-Charger,"Москва, Сколково, ул.Новая, 100","Зарядная станция на территории ресторана The Rink. Парковка Сколково, первый час бесплатно, далее каждый час - 100 рублей
В рабочее время кафе The Rink час зарядки может составлять 400 рублей (стоимость парковки определяет собственник территории).

https://www.plugshare.com/location/238239",False,False,,False,,55.693005,37.386851,,False,,,0,,,2022-04-24T22:02:57.491+02:00,2022-11-19T15:48:04.423+01:00,2.0,8a045353-0990-477b-8af8-69299b606009,itcharge,0,,,False,False,1.0,7.0,732.0,False,False,False,,public_station,['Type 2'],False,,"{'all': 2, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,"{'id': 2, 'name': 'ItCharge', 'url': 'https://itcharge.ru/', 'phone': '84951976463', 'email': 'super@itcharge.ru', 'google_play_url': 'https://play.google.com/store/apps/details?id=me.itcharge.main', 'app_store_url': 'https://apps.apple.com/ru/app/it-charge/id1544929411', 'party_id': 'ITC', 'user_id': 219, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/a9c171ce-72ae-4d8f-88b7-e101e91c1214.png'}"
38784,Красногорск ,"Россия, Московская область, Красногорск",Красногорск ,False,False,,False,,55.81242749030779,37.38767037797774,,True,,,0,,,2022-11-17T15:06:29.613+01:00,2022-11-19T15:48:28.975+01:00,32.0,316,ros.seti,0,,,True,False,1.0,7.0,51.0,True,False,False,,public_station_paid_fast,"['CCS 2', 'CHAdeMO', 'GB/T DC']",True,,"{'all': 3, 'busy': 0, 'failed': 0}",DC,#FE6E00,Работает,"{'id': 32, 'name': 'RosSeti', 'url': None, 'phone': None, 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=com.rosseti.RSEM', 'app_store_url': 'https://apps.apple.com/ru/app/rs-em/id1607405743', 'party_id': 'RST', 'user_id': 2154, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/c39c1785-bac7-43f6-aff5-8b80b9cf5328.png'}"
6435,VEGAS Крокус Сити,"Mezhdunarodnaya Ulitsa, 12, Krasnogorsk, Moskovskaya oblast', Russia, 143407","2 x 11кВт

Charge and disconnect by Vegas parking card. The Troika card does not work here.

ТРК Вегас, въезд на паркинг первого уровня со стороны набережной. В паркинге после шлакбаума налево и сразу направо, место номер С04",True,False,"С 10:00
Бесплатная папковка - 3 часа.",False,,55.82175,37.386255,,True,,"Зарядка бесплатная
Парковка 3 часа бесплатно, далее 100₽/час",0,8.0,67129.0,2022-04-21T13:27:09.442+02:00,2022-09-29T15:10:27.770+02:00,,,,0,,,False,False,1.0,7.0,51.0,False,False,False,,public_station_paid,['Type 2'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,
8597,ТЦ «Небо»,"Россия, Москва, улица Авиаторов, 3А","Зарядки ТЦ «Небо»                                                       8:00-22:00 парковка бесплатная                             22:00-8:00 первые 2 часа бесплатно, далее 500₽ за ночь.",False,False,24/7,False,+7 (495) 197-88-08,55.64361205197002,37.39817976951599,https://nebo-moscow.ru/parkovka,False,,,0,,,2022-05-05T21:27:04.667+02:00,2022-09-29T15:10:27.165+02:00,,,,0,,,False,False,1.0,10.0,1666.0,True,False,False,,public_station,['Type 2'],False,,"{'all': 12, 'busy': 2, 'failed': 0}",AC,#03C03C,Работает,
38609,Зарядная станция: 02c00081c57408b4,"ул. Агрохимиков, д. 2б, Одинцово, Московская обл., Россия, 143003",,False,False,,False,,55.70479,37.365992,,False,,,0,,,2022-11-09T11:50:06.795+01:00,2022-11-19T15:48:08.090+01:00,12.0,ec719d29-c967-42e9-8e41-490e26765864,plug.me,0,,,False,False,1.0,7.0,28.0,True,False,False,,public_station,['Розетка RU/Euro'],True,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,"{'id': 12, 'name': 'PlugMe', 'url': 'https://plugme.ru/', 'phone': '88002509779', 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=com.plugme', 'app_store_url': 'https://apps.apple.com/ru/app/plugmenow/id1541521419', 'party_id': 'PME', 'user_id': 3815, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/38303f22-e514-4a0e-9bec-0c244c76e6e7.png'}"
1067,АЗС Газпром,"М2, Лазаревское, Тульская область, Россия, 443047",Любезно предоставили розетку . Во дворе сзади АЗС есть мини подстанция где есть розетка. Нужен удлинитель метров 15,False,False,,False,,53.847158,37.426381,,False,,,0,0.0,208755.0,2022-04-18T18:30:51.352+02:00,2022-09-29T15:10:27.921+02:00,,,,0,,,False,False,1.0,114.0,,True,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
3963,Скрылья,"Россия, Московская область, городской округ Серпухов, деревня Скрылья",,False,False,,False,,54.94312505477371,37.374809347093105,,False,,,1,0.0,255001.0,2022-04-18T18:31:00.865+02:00,2022-09-29T15:10:28.065+02:00,,,,0,,,False,False,1.0,7.0,857.0,False,False,False,,home_station,"['Type 1', 'Розетка RU/Euro']",False,,"{'all': 2, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,
67,Шереметьево Международное шоссе Холидей Инн Экспресс (Coming Soon),"Шереметьевское ш., Химки, Москва, Россия, 141425","Заправка Газпромнефть. Есть 2 розетки,но надо парковаться как можно плотнее к ограничению чтобы не мешать заправляющимся водителям",False,False,,True,,55.960328,37.413864,,False,,,0,0.0,352122.0,2022-04-18T18:30:46.839+02:00,2022-09-29T15:10:28.259+02:00,,,,0,,,False,False,1.0,7.0,,True,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 2, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
1339,Tesla,"Россия, Москва, Муравская улица, 16к13",,False,False,,False,,55.86011821446765,37.3631239682436,,False,,,1,0.0,183870.0,2022-04-18T18:30:52.221+02:00,2022-09-29T15:10:28.373+02:00,,,,0,,,False,False,1.0,10.0,1666.0,True,False,False,,home_station,['Tesla US'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,
1320,зарядка,"Россия, Москва, Соколово-Мещерская улица, 27к1",В парке,False,False,,False,,55.90403467078181,37.380667962133884,,False,,,0,0.0,267028.0,2022-04-18T18:30:52.145+02:00,2022-09-29T15:10:27.330+02:00,,,,0,,,False,False,1.0,10.0,1666.0,True,False,False,,public_station,['Неизвестная красная (на три фазы)'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
8166,Скорость света #020 Крокус Сити Молл (DC60),"Красногорск, ул. Международная, дом 20","Скорость света. Крокус Сити Молл. Уличный паркинг(от фонтана налево)
1 номер 020 60кВт CCS, CHAdeMO 25-DC
Тарифы:
CCS /CHAdeMO 60 кВт - 25р/квт
Зарядка через приложение it.CHARGE",False,False,,False,8 (800) 707-17-45,55.818416,37.388194,https://lightspeedcharge.ru,True,,,0,,,2022-04-24T22:02:56.323+02:00,2022-11-19T15:48:11.439+01:00,2.0,2fcd26bd-4ba1-4cf7-a1a7-c38e5a250146,itcharge,0,,,True,False,1.0,7.0,51.0,False,False,False,,public_station_paid_fast,"['CCS 2', 'CHAdeMO']",False,,"{'all': 2, 'busy': 0, 'failed': 0}",DC,#FE6E00,Работает,"{'id': 2, 'name': 'ItCharge', 'url': 'https://itcharge.ru/', 'phone': '84951976463', 'email': 'super@itcharge.ru', 'google_play_url': 'https://play.google.com/store/apps/details?id=me.itcharge.main', 'app_store_url': 'https://apps.apple.com/ru/app/it-charge/id1544929411', 'party_id': 'ITC', 'user_id': 219, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/a9c171ce-72ae-4d8f-88b7-e101e91c1214.png'}"
8164,Скорость света #009 Крокус Сити Холл (AC22),"Красногорск, ул Международная, дом 20 (Крокус Сити Холл)","Скорость света. Крокус Сити Холл . Подземный паркинг, рядом со входом от эскалатора подъезд. Место A12
Номер 009,22 кВт Тype2 17 АС(1 шт)
Зарядка через приложение it.CHARGE
22 кВт Rewatt Тype2 20 р/квт",False,False,ежедневно 10:00-24:00,False,8 (800) 707-17-45,55.827001,37.389969,https://lightspeedcharge.ru,True,,,0,,,2022-04-24T22:02:56.282+02:00,2022-11-19T15:48:11.609+01:00,2.0,1b67a2d7-3ccc-40f4-a58f-23a7174f1a04,itcharge,0,,,False,False,1.0,7.0,51.0,False,False,False,,public_station_paid,['Type 2'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,"{'id': 2, 'name': 'ItCharge', 'url': 'https://itcharge.ru/', 'phone': '84951976463', 'email': 'super@itcharge.ru', 'google_play_url': 'https://play.google.com/store/apps/details?id=me.itcharge.main', 'app_store_url': 'https://apps.apple.com/ru/app/it-charge/id1544929411', 'party_id': 'ITC', 'user_id': 219, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/a9c171ce-72ae-4d8f-88b7-e101e91c1214.png'}"
38542,Новотель аэропорт Шереметьево,"Россия, Московская область, городской округ Химки","Гостиница Novotel 4★ находится в шаговой доступности от терминалов D, E, F. Подходит для размещения индивидуальных гостей и организованных групп. Есть услуги для гостей с ОВЗ, с детьми, с животными.

Зарядка для электромобилей гостям отеля - бесплатно. Есть переходник Tesla USA (выдается на ресепшн).",False,False,,True,84956265900,55.961434720654154,37.41495799273252,https://svo.aero/ru/services/in-airport/novotel,False,,,0,,,2022-11-02T12:11:34.242+01:00,2022-11-03T00:00:02.498+01:00,,,,0,,1.0,False,False,1.0,7.0,,True,False,False,,public_station,['Type 2'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,
38238,"ZEVS в МШУ ""Сколково""","Россия, Московская область, Одинцовский городской округ, деревня Сколково, Новая улица, 100с11","ZEVS &Forum Restaurant & Bar АКЦИЯ для пользователей ZEVS: пока идет зарядка, загляните в ресторан авторской кухни Forum Restaurant & Bar (4 этаж, гостиница Тянь-Шань) и получите комплимент – трюфель ручной работы бесплатно.  Forum Restaurant & Bar – это пространство для общения, обмена опытом и эмоциями на территории Московской Бизнес Школы «Сколково».  *При предъявлении экрана с активной зарядной сессией.",False,False,,False,,55.694665,37.387185,,True,,,0,,,2022-09-20T10:58:55.105+02:00,2022-11-19T15:48:05.926+01:00,3.0,1161,zevs,0,,,True,False,1.0,7.0,732.0,True,False,False,,public_station_paid_fast,"['CCS 2', 'CHAdeMO']",False,,"{'all': 2, 'busy': 0, 'failed': 0}",DC,#FE6E00,Работает,"{'id': 3, 'name': 'ZEVS', 'url': 'https://zevs.group/', 'phone': '88002221416', 'email': 'info@rucharge.com', 'google_play_url': 'https://play.google.com/store/apps/details?id=com.rucharge.zevs&hl=ru', 'app_store_url': 'https://apps.apple.com/ru/app/zevs-%D0%BA%D0%B0%D1%80%D1%82%D0%B0-%D0%B7%D0%B0%D1%80%D1%8F%D0%B4%D0%BE%D0%BA/id1474862938', 'party_id': 'ZVS', 'user_id': 6210, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/5a17045f-58de-4e63-835d-c898e3b3daea.png'}"
37298,Зарядная станция,"Россия, Москва, Производственная улица, 14К1",У шиномонтажа ,False,False,,True,,55.64163835980509,37.382920011878014,,True,,,0,,,2022-07-31T16:42:03.171+02:00,2022-09-29T15:10:27.503+02:00,30.0,,,0,,37.0,False,False,1.0,10.0,1666.0,True,False,False,,public_station_paid,"['Type 2', 'Type 1']",False,,"{'all': 2, 'busy': 0, 'failed': 0}",AC,#03C03C,Работает,"{'id': 30, 'name': 'PortalEnergy', 'url': 'https://portalenergy.tech/', 'phone': '88125655059', 'email': 'we@portalenergy.tech', 'google_play_url': 'https://play.google.com/store/apps/details?id=com.portal_energy.android', 'app_store_url': 'https://apps.apple.com/us/app/portal-energy/id1551935371', 'party_id': 'PEY', 'user_id': 2128, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/006780ff-5741-4469-ac44-f2818e1e6c56.png'}"
38611,Зарядная станция: 02c00181ae5d5a1b,"ул. Калинина д.4, Одинцово, Московская обл., Россия, 143003",,False,False,,False,,55.708308,37.364534,,False,,,0,,,2022-11-09T12:52:06.144+01:00,2022-11-19T15:48:08.039+01:00,12.0,d3484ad6-d50f-402a-8c41-a112818b8d1e,plug.me,0,,,False,False,1.0,7.0,28.0,True,False,False,,public_station,['Розетка RU/Euro'],True,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,"{'id': 12, 'name': 'PlugMe', 'url': 'https://plugme.ru/', 'phone': '88002509779', 'email': None, 'google_play_url': 'https://play.google.com/store/apps/details?id=com.plugme', 'app_store_url': 'https://apps.apple.com/ru/app/plugmenow/id1541521419', 'party_id': 'PME', 'user_id': 3815, 'is_messages_enabled': False, 'image_url': 'https://2chargers.net/uploads/companies/2022-08-03/38303f22-e514-4a0e-9bec-0c244c76e6e7.png'}"
55,"Аэропорт Шереметьево, крытая парковка терминала С","Россия, Московская область, Химки, Шереметьевское шоссе, вл39с1",,False,False,,False,,55.98206084203257,37.4092572927475,,False,,,0,0.0,353442.0,2022-04-18T18:30:46.792+02:00,2022-09-29T15:10:29.359+02:00,,,,0,,,False,False,1.0,7.0,15.0,False,False,False,,public_station,['Розетка RU/Euro'],False,,"{'all': 1, 'busy': 0, 'failed': 0}",LV,#005B96,Работает,
37381,Колизей БЦ,"121609, Россия, Москва, километр МКАД 60-й, дом 4А",Находится слева от автоцентра Lamborghini. Инструкцию смотрите в приложении Punkt-E.,False,False,24х7,True,88002223725,55.7667,37.37167,http://punkt-e.ru,True,,,0,,,2022-08-15T16:36:04.826+02:00,2022-11-19T15:48:12.955+01:00,27.0,7702301,tokbox,0,,,True,False,1.0,10.0,1666.0,True,False,False,,public_station_paid_fast,"['CHAdeMO', 'CCS 2']",False,,"{'all': 2, 'busy': 0, 'failed': 0}",DC,#FE6E00,Работает,"{'id': 27, 'name': 'Пункт Е', 'url': 'https://tok-box.ru/', 'phone': '88002223700', 'email': 'support@tok-box.ru', 'google_play_url': 'https://play.google.com/store/apps/details?id=com.punkte', 'app_store_url': 'https://apps.apple.com/ru/app/punkt-e/id1636198215', 'party_id': 'TKB', 'user_id': 1828, 'is_messages_enabled': True, 'image_url': 'https://2chargers.net/uploads/companies/2022-09-19/cde4dfbc-b302-4dc3-9544-50b69b168193.jpg'}"
